date,season,home_team,away_team,home_goals,away_goals,result
"2018-12-26","2018/2019","Bologna","Lazio","0","2","2"
"2018-12-26","2018/2019","Cagliari","Genoa","1","0","1"
"2018-12-26","2018/2019","Fiorentina","Parma","0","1","2"
"2018-12-26","2018/2019","Frosinone","Milan","0","0","X"
"2018-12-26","2018/2019","Inter","Napoli","1","0","1"
"2018-12-26","2018/2019","Roma","Sassuolo","3","1","1"
"2018-12-26","2018/2019","Sampdoria","Chievo","2","0","1"
"2018-12-26","2018/2019","Spal","Udinese","0","0","X"
"2018-12-26","2018/2019","Torino","Empoli","3","0","1"
"2018-12-29","2018/2019","Chievo","Frosinone","1","0","1"
"2018-12-29","2018/2019","Empoli","Inter","0","1","2"
"2018-12-29","2018/2019","Genoa","Fiorentina","0","0","X"
"2018-12-29","2018/2019","Juventus","Sampdoria","2","1","1"
"2018-12-29","2018/2019","Lazio","Torino","1","1","X"
"2018-12-29","2018/2019","Milan","Spal","2","1","1"
"2018-12-29","2018/2019","Napoli","Bologna","3","2","1"
"2018-12-29","2018/2019","Parma","Roma","0","2","2"
"2018-12-29","2018/2019","Sassuolo","Atalanta","2","6","2"
"2018-12-29","2018/2019","Udinese","Cagliari","2","0","1"
"2019-01-19","2018/2019","Inter","Sassuolo","0","0","X"
"2019-01-19","2018/2019","Roma","Torino","3","2","1"
"2019-01-19","2018/2019","Udinese","Parma","1","2","2"
"2019-01-20","2018/2019","Cagliari","Empoli","2","2","X"
"2019-01-20","2018/2019","Fiorentina","Sampdoria","3","3","X"
"2019-01-20","2018/2019","Frosinone","Atalanta","0","5","2"
"2019-01-20","2018/2019","Napoli","Lazio","2","1","1"
"2019-01-20","2018/2019","Spal","Bologna","1","1","X"
"2019-01-21","2018/2019","Genoa","Milan","0","2","2"
"2019-01-21","2018/2019","Juventus","Chievo","3","0","1"
"2019-01-26","2018/2019","Milan","Napoli","0","0","X"
"2019-01-26","2018/2019","Sampdoria","Udinese","4","0","1"
"2019-01-26","2018/2019","Sassuolo","Cagliari","3","0","1"
"2019-01-27","2018/2019","Atalanta","Roma","3","3","X"
"2019-01-27","2018/2019","Bologna","Frosinone","0","4","2"
"2019-01-27","2018/2019","Chievo","Fiorentina","3","4","2"
"2019-01-27","2018/2019","Lazio","Juventus","1","2","2"
"2019-01-27","2018/2019","Parma","Spal","2","3","2"
"2019-01-27","2018/2019","Torino","Inter","1","0","1"
"2019-01-28","2018/2019","Empoli","Genoa","1","3","2"
"2019-02-02","2018/2019","Empoli","Chievo","2","2","X"
"2019-02-02","2018/2019","Juventus","Parma","3","3","X"
"2019-02-02","2018/2019","Napoli","Sampdoria","3","0","1"
"2019-02-03","2018/2019","Genoa","Sassuolo","1","1","X"
"2019-02-03","2018/2019","Inter","Bologna","0","1","2"
"2019-02-03","2018/2019","Roma","Milan","1","1","X"
"2019-02-03","2018/2019","Spal","Torino","0","0","X"
"2019-02-03","2018/2019","Udinese","Fiorentina","1","1","X"
"2019-02-04","2018/2019","Cagliari","Atalanta","0","1","2"
"2019-02-04","2018/2019","Frosinone","Lazio","0","1","2"
"2019-02-07","2018/2019","Lazio","Empoli","1","0","1"
"2019-02-08","2018/2019","Chievo","Roma","0","3","2"
"2019-02-09","2018/2019","Fiorentina","Napoli","0","0","X"
"2019-02-09","2018/2019","Parma","Inter","0","1","2"
"2019-02-10","2018/2019","Atalanta","Spal","2","1","1"
"2019-02-10","2018/2019","Bologna","Genoa","1","1","X"
"2019-02-10","2018/2019","Milan","Cagliari","3","0","1"
"2019-02-10","2018/2019","Sampdoria","Frosinone","0","1","2"
"2019-02-10","2018/2019","Sassuolo","Juventus","0","3","2"
"2019-02-10","2018/2019","Torino","Udinese","1","0","1"
"2019-02-15","2018/2019","Juventus","Frosinone","3","0","1"
"2019-02-16","2018/2019","Atalanta","Milan","1","3","2"
"2019-02-16","2018/2019","Cagliari","Parma","2","1","1"
"2019-02-17","2018/2019","Empoli","Sassuolo","3","0","1"
"2019-02-17","2018/2019","Genoa","Lazio","2","1","1"
"2019-02-17","2018/2019","Inter","Sampdoria","2","1","1"
"2019-02-17","2018/2019","Napoli","Torino","0","0","X"
"2019-02-17","2018/2019","Spal","Fiorentina","1","4","2"
"2019-02-17","2018/2019","Udinese","Chievo","1","0","1"
"2019-02-18","2018/2019","Roma","Bologna","2","1","1"
"2019-02-22","2018/2019","Milan","Empoli","3","0","1"
"2019-02-23","2018/2019","Frosinone","Roma","2","3","2"
"2019-02-23","2018/2019","Torino","Atalanta","2","0","1"
"2019-02-24","2018/2019","Bologna","Juventus","0","1","2"
"2019-02-24","2018/2019","Chievo","Genoa","0","0","X"
"2019-02-24","2018/2019","Fiorentina","Inter","3","3","X"
"2019-02-24","2018/2019","Parma","Napoli","0","4","2"
"2019-02-24","2018/2019","Sampdoria","Cagliari","1","0","1"
"2019-02-24","2018/2019","Sassuolo","Spal","1","1","X"
"2019-03-01","2018/2019","Cagliari","Inter","2","1","1"
"2019-03-02","2018/2019","Empoli","Parma","3","3","X"
"2019-03-02","2018/2019","Lazio","Roma","3","0","1"
"2019-03-02","2018/2019","Milan","Sassuolo","1","0","1"
"2019-03-03","2018/2019","Atalanta","Fiorentina","3","1","1"
"2019-03-03","2018/2019","Genoa","Frosinone","0","0","X"
"2019-03-03","2018/2019","Napoli","Juventus","1","2","2"
"2019-03-03","2018/2019","Spal","Sampdoria","1","2","2"
"2019-03-03","2018/2019","Torino","Chievo","3","0","1"
"2019-03-03","2018/2019","Udinese","Bologna","2","1","1"
"2019-03-08","2018/2019","Juventus","Udinese","4","1","1"
"2019-03-09","2018/2019","Chievo","Milan","1","2","2"
"2019-03-09","2018/2019","Parma","Genoa","1","0","1"
"2019-03-10","2018/2019","Bologna","Cagliari","2","0","1"
"2019-03-10","2018/2019","Fiorentina","Lazio","1","1","X"
"2019-03-10","2018/2019","Frosinone","Torino","1","2","2"
"2019-03-10","2018/2019","Inter","Spal","2","0","1"
"2019-03-10","2018/2019","Sampdoria","Atalanta","1","2","2"
"2019-03-10","2018/2019","Sassuolo","Napoli","1","1","X"
"2019-03-11","2018/2019","Roma","Empoli","2","1","1"
"2019-03-15","2018/2019","Cagliari","Fiorentina","2","1","1"
"2019-03-16","2018/2019","Sassuolo","Sampdoria","3","5","2"
"2019-03-16","2018/2019","Spal","Roma","2","1","1"
"2019-03-16","2018/2019","Torino","Bologna","2","3","2"
"2019-03-17","2018/2019","Atalanta","Chievo","1","1","X"
"2019-03-17","2018/2019","Empoli","Frosinone","2","1","1"
"2019-03-17","2018/2019","Genoa","Juventus","2","0","1"
"2019-03-17","2018/2019","Lazio","Parma","4","1","1"
"2019-03-17","2018/2019","Milan","Inter","2","3","2"
"2019-03-17","2018/2019","Napoli","Udinese","4","2","1"
"2019-03-29","2018/2019","Chievo","Cagliari","0","3","2"
"2019-03-30","2018/2019","Juventus","Empoli","1","0","1"
"2019-03-30","2018/2019","Sampdoria","Milan","1","0","1"
"2019-03-30","2018/2019","Udinese","Genoa","2","0","1"
"2019-03-31","2018/2019","Bologna","Sassuolo","2","1","1"
"2019-03-31","2018/2019","Fiorentina","Torino","1","1","X"
"2019-03-31","2018/2019","Frosinone","Spal","0","1","2"
"2019-03-31","2018/2019","Inter","Lazio","0","1","2"
"2019-03-31","2018/2019","Parma","Atalanta","1","3","2"
"2019-03-31","2018/2019","Roma","Napoli","1","4","2"
"2019-04-02","2018/2019","Cagliari","Juventus","0","2","2"
"2019-04-02","2018/2019","Milan","Udinese","1","1","X"
"2019-04-03","2018/2019","Empoli","Napoli","2","1","1"
"2019-04-03","2018/2019","Frosinone","Parma","3","2","1"
"2019-04-03","2018/2019","Genoa","Inter","0","4","2"
"2019-04-03","2018/2019","Roma","Fiorentina","2","2","X"
"2019-04-03","2018/2019","Spal","Lazio","1","0","1"
"2019-04-03","2018/2019","Torino","Sampdoria","2","1","1"
"2019-04-04","2018/2019","Atalanta","Bologna","4","1","1"
"2019-04-04","2018/2019","Sassuolo","Chievo","4","0","1"
"2019-04-06","2018/2019","Juventus","Milan","2","1","1"
"2019-04-06","2018/2019","Parma","Torino","0","0","X"
"2019-04-06","2018/2019","Sampdoria","Roma","0","1","2"
"2019-04-07","2018/2019","Cagliari","Spal","2","1","1"
"2019-04-07","2018/2019","Fiorentina","Frosinone","0","1","2"
"2019-04-07","2018/2019","Inter","Atalanta","0","0","X"
"2019-04-07","2018/2019","Lazio","Sassuolo","2","2","X"
"2019-04-07","2018/2019","Napoli","Genoa","1","1","X"
"2019-04-07","2018/2019","Udinese","Empoli","3","2","1"
"2019-04-08","2018/2019","Bologna","Chievo","3","0","1"
"2019-04-13","2018/2019","Milan","Lazio","1","0","1"
"2019-04-13","2018/2019","Roma","Udinese","1","0","1"
"2019-04-13","2018/2019","Spal","Juventus","2","1","1"
"2019-04-14","2018/2019","Chievo","Napoli","1","3","2"
"2019-04-14","2018/2019","Fiorentina","Bologna","0","0","X"
"2019-04-14","2018/2019","Frosinone","Inter","1","3","2"
"2019-04-14","2018/2019","Sampdoria","Genoa","2","0","1"
"2019-04-14","2018/2019","Sassuolo","Parma","0","0","X"
"2019-04-14","2018/2019","Torino","Cagliari","1","1","X"
"2019-04-15","2018/2019","Atalanta","Empoli","0","0","X"
"2019-04-17","2018/2019","Lazio","Udinese","2","0","1"
"2019-04-20","2018/2019","Bologna","Sampdoria","3","0","1"
"2019-04-20","2018/2019","Cagliari","Frosinone","1","0","1"
"2019-04-20","2018/2019","Empoli","Spal","2","4","2"
"2019-04-20","2018/2019","Genoa","Torino","0","1","2"
"2019-04-20","2018/2019","Inter","Roma","1","1","X"
"2019-04-20","2018/2019","Juventus","Fiorentina","2","1","1"
"2019-04-20","2018/2019","Lazio","Chievo","1","2","2"
"2019-04-20","2018/2019","Parma","Milan","1","1","X"
"2019-04-20","2018/2019","Udinese","Sassuolo","1","1","X"
"2019-04-22","2018/2019","Napoli","Atalanta","1","2","2"
"2019-04-27","2018/2019","Bologna","Empoli","3","1","1"
"2019-04-27","2018/2019","Inter","Juventus","1","1","X"
"2019-04-27","2018/2019","Roma","Cagliari","3","0","1"
"2019-04-28","2018/2019","Chievo","Parma","1","1","X"
"2019-04-28","2018/2019","Frosinone","Napoli","0","2","2"
"2019-04-28","2018/2019","Sampdoria","Lazio","1","2","2"
"2019-04-28","2018/2019","Spal","Genoa","1","1","X"
"2019-04-28","2018/2019","Torino","Milan","2","0","1"
"2019-04-29","2018/2019","Atalanta","Udinese","2","0","1"
"2019-04-29","2018/2019","Fiorentina","Sassuolo","0","1","2"
"2019-05-03","2018/2019","Juventus","Torino","1","1","X"
"2019-05-04","2018/2019","Chievo","Spal","0","4","2"
"2019-05-04","2018/2019","Udinese","Inter","0","0","X"
"2019-05-05","2018/2019","Empoli","Fiorentina","1","0","1"
"2019-05-05","2018/2019","Genoa","Roma","1","1","X"
"2019-05-05","2018/2019","Lazio","Atalanta","1","3","2"
"2019-05-05","2018/2019","Napoli","Cagliari","2","1","1"
"2019-05-05","2018/2019","Parma","Sampdoria","3","3","X"
"2019-05-05","2018/2019","Sassuolo","Frosinone","2","2","X"
"2019-05-06","2018/2019","Milan","Bologna","2","1","1"
"2019-05-11","2018/2019","Atalanta","Genoa","2","1","1"
"2019-05-11","2018/2019","Cagliari","Lazio","1","2","2"
"2019-05-11","2018/2019","Fiorentina","Milan","0","1","2"
"2019-05-12","2018/2019","Frosinone","Udinese","1","3","2"
"2019-05-12","2018/2019","Roma","Juventus","2","0","1"
"2019-05-12","2018/2019","Sampdoria","Empoli","1","2","2"
"2019-05-12","2018/2019","Spal","Napoli","1","2","2"
"2019-05-12","2018/2019","Torino","Sassuolo","3","2","1"
"2019-05-13","2018/2019","Bologna","Parma","4","1","1"
"2019-05-13","2018/2019","Inter","Chievo","2","0","1"
"2019-05-18","2018/2019","Genoa","Cagliari","1","1","X"
"2019-05-18","2018/2019","Sassuolo","Roma","0","0","X"
"2019-05-18","2018/2019","Udinese","Spal","3","2","1"
"2019-05-19","2018/2019","Chievo","Sampdoria","0","0","X"
"2019-05-19","2018/2019","Empoli","Torino","4","1","1"
"2019-05-19","2018/2019","Juventus","Atalanta","1","1","X"
"2019-05-19","2018/2019","Milan","Frosinone","2","0","1"
"2019-05-19","2018/2019","Napoli","Inter","4","1","1"
"2019-05-19","2018/2019","Parma","Fiorentina","1","0","1"
"2019-05-20","2018/2019","Lazio","Bologna","3","3","X"
"2019-05-25","2018/2019","Bologna","Napoli","3","2","1"
"2019-05-25","2018/2019","Frosinone","Chievo","0","0","X"
"2019-05-26","2018/2019","Atalanta","Sassuolo","3","1","1"
"2019-05-26","2018/2019","Cagliari","Udinese","1","2","2"
"2019-05-26","2018/2019","Fiorentina","Genoa","0","0","X"
"2019-05-26","2018/2019","Inter","Empoli","2","1","1"
"2019-05-26","2018/2019","Roma","Parma","2","1","1"
"2019-05-26","2018/2019","Sampdoria","Juventus","2","0","1"
"2019-05-26","2018/2019","Spal","Milan","2","3","2"
"2019-05-26","2018/2019","Torino","Lazio","3","1","1"
"2019-08-24","2019/2020","Parma","Juventus","0","1","2"
"2019-08-24","2019/2020","Fiorentina","Napoli","3","4","2"
"2019-08-25","2019/2020","Udinese","Milan","1","0","1"
"2019-08-25","2019/2020","Cagliari","Brescia","0","1","2"
"2019-08-25","2019/2020","Roma","Genoa","3","3","X"
"2019-08-25","2019/2020","Sampdoria","Lazio","0","3","2"
"2019-08-25","2019/2020","Spal","Atalanta","2","3","2"
"2019-08-25","2019/2020","Torino","Sassuolo","2","1","1"
"2019-08-25","2019/2020","Verona","Bologna","1","1","X"
"2019-08-26","2019/2020","Inter","Lecce","4","0","1"
"2019-08-30","2019/2020","Bologna","Spal","1","0","1"
"2019-08-31","2019/2020","Milan","Brescia","1","0","1"
"2019-08-31","2019/2020","Juventus","Napoli","4","3","1"
"2019-09-01","2019/2020","Lazio","Roma","1","1","X"
"2019-09-01","2019/2020","Atalanta","Torino","2","3","2"
"2019-09-01","2019/2020","Cagliari","Inter","1","2","2"
"2019-09-01","2019/2020","Genoa","Fiorentina","2","1","1"
"2019-09-01","2019/2020","Lecce","Verona","0","1","2"
"2019-09-01","2019/2020","Sassuolo","Sampdoria","4","1","1"
"2019-09-01","2019/2020","Udinese","Parma","1","3","2"
"2019-09-14","2019/2020","Fiorentina","Juventus","0","0","X"
"2019-09-14","2019/2020","Napoli","Sampdoria","2","0","1"
"2019-09-14","2019/2020","Inter","Udinese","1","0","1"
"2019-09-15","2019/2020","Genoa","Atalanta","1","2","2"
"2019-09-15","2019/2020","Brescia","Bologna","3","4","2"
"2019-09-15","2019/2020","Parma","Cagliari","1","3","2"
"2019-09-15","2019/2020","Spal","Lazio","2","1","1"
"2019-09-15","2019/2020","Roma","Sassuolo","4","2","1"
"2019-09-15","2019/2020","Verona","Milan","0","1","2"
"2019-09-16","2019/2020","Torino","Lecce","1","2","2"
"2019-09-20","2019/2020","Cagliari","Genoa","3","1","1"
"2019-09-21","2019/2020","Udinese","Brescia","0","1","2"
"2019-09-21","2019/2020","Juventus","Verona","2","1","1"
"2019-09-21","2019/2020","Milan","Inter","0","2","2"
"2019-09-22","2019/2020","Sassuolo","Spal","3","0","1"
"2019-09-22","2019/2020","Bologna","Roma","1","2","2"
"2019-09-22","2019/2020","Lecce","Napoli","1","4","2"
"2019-09-22","2019/2020","Sampdoria","Torino","1","0","1"
"2019-09-22","2019/2020","Atalanta","Fiorentina","2","2","X"
"2019-09-22","2019/2020","Lazio","Parma","2","0","1"
"2019-09-24","2019/2020","Verona","Udinese","0","0","X"
"2019-09-24","2019/2020","Brescia","Juventus","1","2","2"
"2019-09-25","2019/2020","Roma","Atalanta","0","2","2"
"2019-09-25","2019/2020","Fiorentina","Sampdoria","2","1","1"
"2019-09-25","2019/2020","Genoa","Bologna","0","0","X"
"2019-09-25","2019/2020","Inter","Lazio","1","0","1"
"2019-09-25","2019/2020","Napoli","Cagliari","0","1","2"
"2019-09-25","2019/2020","Parma","Sassuolo","1","0","1"
"2019-09-25","2019/2020","Spal","Lecce","1","3","2"
"2019-09-26","2019/2020","Torino","Milan","2","1","1"
"2019-09-28","2019/2020","Juventus","Spal","2","0","1"
"2019-09-28","2019/2020","Sampdoria","Inter","1","3","2"
"2019-09-28","2019/2020","Sassuolo","Atalanta","1","4","2"
"2019-09-29","2019/2020","Napoli","Brescia","2","1","1"
"2019-09-29","2019/2020","Lazio","Genoa","4","0","1"
"2019-09-29","2019/2020","Lecce","Roma","0","1","2"
"2019-09-29","2019/2020","Udinese","Bologna","1","0","1"
"2019-09-29","2019/2020","Cagliari","Verona","1","1","X"
"2019-09-29","2019/2020","Milan","Fiorentina","1","3","2"
"2019-09-30","2019/2020","Parma","Torino","3","2","1"
"2019-10-05","2019/2020","Spal","Parma","1","0","1"
"2019-10-05","2019/2020","Verona","Sampdoria","2","0","1"
"2019-10-05","2019/2020","Genoa","Milan","1","2","2"
"2019-10-06","2019/2020","Fiorentina","Udinese","1","0","1"
"2019-10-06","2019/2020","Atalanta","Lecce","3","1","1"
"2019-10-06","2019/2020","Bologna","Lazio","2","2","X"
"2019-10-06","2019/2020","Roma","Cagliari","1","1","X"
"2019-10-06","2019/2020","Torino","Napoli","0","0","X"
"2019-10-06","2019/2020","Inter","Juventus","1","2","2"
"2019-10-19","2019/2020","Lazio","Atalanta","3","3","X"
"2019-10-19","2019/2020","Napoli","Verona","2","0","1"
"2019-10-19","2019/2020","Juventus","Bologna","2","1","1"
"2019-10-20","2019/2020","Sassuolo","Inter","3","4","2"
"2019-10-20","2019/2020","Cagliari","Spal","2","0","1"
"2019-10-20","2019/2020","Sampdoria","Roma","0","0","X"
"2019-10-20","2019/2020","Udinese","Torino","1","0","1"
"2019-10-20","2019/2020","Parma","Genoa","5","1","1"
"2019-10-20","2019/2020","Milan","Lecce","2","2","X"
"2019-10-21","2019/2020","Brescia","Fiorentina","0","0","X"
"2019-10-25","2019/2020","Verona","Sassuolo","0","1","2"
"2019-10-26","2019/2020","Lecce","Juventus","1","1","X"
"2019-10-26","2019/2020","Inter","Parma","2","2","X"
"2019-10-26","2019/2020","Genoa","Brescia","3","1","1"
"2019-10-27","2019/2020","Bologna","Sampdoria","2","1","1"
"2019-10-27","2019/2020","Atalanta","Udinese","7","1","1"
"2019-10-27","2019/2020","Spal","Napoli","1","1","X"
"2019-10-27","2019/2020","Torino","Cagliari","1","1","X"
"2019-10-27","2019/2020","Roma","Milan","2","1","1"
"2019-10-27","2019/2020","Fiorentina","Lazio","1","2","2"
"2019-10-29","2019/2020","Parma","Verona","0","1","2"
"2019-10-29","2019/2020","Brescia","Inter","1","2","2"
"2019-10-30","2019/2020","Napoli","Atalanta","2","2","X"
"2019-10-30","2019/2020","Cagliari","Bologna","3","2","1"
"2019-10-30","2019/2020","Juventus","Genoa","2","1","1"
"2019-10-30","2019/2020","Lazio","Torino","4","0","1"
"2019-10-30","2019/2020","Sampdoria","Lecce","1","1","X"
"2019-10-30","2019/2020","Sassuolo","Fiorentina","1","2","2"
"2019-10-30","2019/2020","Udinese","Roma","0","4","2"
"2019-10-31","2019/2020","Milan","Spal","1","0","1"
"2019-11-02","2019/2020","Roma","Napoli","2","1","1"
"2019-11-02","2019/2020","Bologna","Inter","1","2","2"
"2019-11-02","2019/2020","Torino","Juventus","0","1","2"
"2019-11-03","2019/2020","Atalanta","Cagliari","0","2","2"
"2019-11-03","2019/2020","Genoa","Udinese","1","3","2"
"2019-11-03","2019/2020","Lecce","Sassuolo","2","2","X"
"2019-11-03","2019/2020","Verona","Brescia","2","1","1"
"2019-11-03","2019/2020","Fiorentina","Parma","1","1","X"
"2019-11-03","2019/2020","Milan","Lazio","1","2","2"
"2019-11-04","2019/2020","Spal","Sampdoria","0","1","2"
"2019-11-08","2019/2020","Sassuolo","Bologna","3","1","1"
"2019-11-09","2019/2020","Brescia","Torino","0","4","2"
"2019-11-09","2019/2020","Inter","Verona","2","1","1"
"2019-11-09","2019/2020","Napoli","Genoa","0","0","X"
"2019-11-10","2019/2020","Cagliari","Fiorentina","5","2","1"
"2019-11-10","2019/2020","Lazio","Lecce","4","2","1"
"2019-11-10","2019/2020","Sampdoria","Atalanta","0","0","X"
"2019-11-10","2019/2020","Udinese","Spal","0","0","X"
"2019-11-10","2019/2020","Parma","Roma","2","0","1"
"2019-11-10","2019/2020","Juventus","Milan","1","0","1"
